job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI04201,robotics engineer,45986,USD,MI,PT,Austria,S,France,0,"Docker, Python, Kubernetes, MLOps, TensorFlow",Associate,2,telecommunications,2024-09-11,2024-11-20,2326,5.8,Predictive Systems
AI04202,autonomous systems engineer,58388,USD,EN,PT,China,L,China,0,"TensorFlow, NLP, Python",Master,1,technology,2024-01-21,2024-02-24,1725,6.4,Quantum Computing Inc
AI04203,ai software engineer,80895,EUR,EN,PT,Germany,L,Japan,100,"Mathematics, Statistics, Data Visualization",Master,0,technology,2024-01-23,2024-02-08,1832,6.1,Digital Transformation Llc
AI04204,ai research scientist,53025,USD,EN,FL,India,L,Netherlands,50,"NLP, Linux, R, Git",Master,1,technology,2024-12-07,2025-01-12,1764,6.3,Future Systems
AI04205,ai specialist,163162,USD,EX,FL,China,M,China,100,"Python, GCP, TensorFlow, PyTorch, Hadoop",Master,10,energy,2024-01-22,2024-02-24,684,5.3,Machine Intelligence Group
AI04206,research scientist,50584,USD,EN,PT,Israel,L,Israel,50,"Linux, PyTorch, NLP",Master,1,transportation,2025-04-26,2025-05-23,1933,7.2,Predictive Systems
AI04207,machine learning researcher,88967,EUR,MI,CT,France,L,France,100,"Java, Tableau, Linux, Kubernetes, Statistics",Associate,4,media,2024-03-29,2024-05-24,2306,9.0,Algorithmic Solutions
AI04208,head of ai,113265,USD,SE,CT,Japan,L,Japan,0,"Python, Java, R",Bachelor,6,manufacturing,2024-06-29,2024-08-08,1525,9.2,Deeptech Ventures
AI04209,ai research scientist,80115,USD,EN,CT,Switzerland,S,Germany,50,"Tableau, TensorFlow, Linux",Bachelor,0,finance,2024-03-04,2024-05-01,1860,8.0,Smart Analytics
AI04210,data engineer,79911,USD,EN,CT,Sweden,L,Sweden,0,"Python, Tableau, Kubernetes, R",Master,0,government,2024-05-27,2024-08-03,1577,7.1,Digital Transformation Llc
AI04211,principal data scientist,73798,USD,SE,PT,Israel,M,Israel,0,"SQL, Java, Azure, MLOps",PhD,8,manufacturing,2025-02-14,2025-04-27,2194,9.2,Predictive Systems
AI04212,computer vision engineer,90955,USD,MI,PT,Norway,S,Norway,0,"Spark, Python, Scala, Statistics, SQL",Associate,3,manufacturing,2025-03-06,2025-04-12,1531,6.2,Autonomous Tech
AI04213,computer vision engineer,120658,GBP,SE,FT,United Kingdom,S,United Kingdom,0,"Git, Scala, TensorFlow",PhD,5,media,2024-10-30,2024-12-02,1547,7.2,Neural Networks Co
AI04214,ai research scientist,200157,USD,EX,FL,Australia,S,Australia,50,"Docker, Python, NLP, Git, Spark",Associate,10,healthcare,2025-01-15,2025-02-06,1939,6.2,Algorithmic Solutions
AI04215,ai software engineer,66968,EUR,MI,CT,Germany,S,Germany,50,"Git, Kubernetes, Azure, Python",Master,2,transportation,2024-03-12,2024-04-05,1096,6.4,Smart Analytics
AI04216,ai consultant,45900,USD,MI,PT,Finland,S,Denmark,50,"MLOps, Git, Data Visualization, GCP, Docker",Associate,3,energy,2024-04-18,2024-06-18,565,9.9,Deeptech Ventures
AI04217,ai product manager,88425,USD,SE,FL,Finland,L,Finland,100,"Linux, Python, TensorFlow, Kubernetes, Spark",Associate,5,transportation,2025-02-04,2025-04-17,1780,9.3,Machine Intelligence Group
AI04218,machine learning engineer,158977,GBP,SE,FT,United Kingdom,L,Norway,50,"Computer Vision, Hadoop, Data Visualization, Python, TensorFlow",Associate,9,government,2025-04-20,2025-06-15,2073,5.1,Cognitive Computing
AI04219,principal data scientist,95769,USD,SE,FL,Austria,M,Austria,0,"Kubernetes, Python, TensorFlow, Java",Master,8,energy,2025-03-14,2025-05-02,1021,8.2,Predictive Systems
AI04220,machine learning engineer,166461,GBP,EX,PT,United Kingdom,L,United Kingdom,50,"Data Visualization, Java, GCP",Bachelor,10,consulting,2025-04-14,2025-05-25,2310,7.8,Datavision Ltd
AI04221,nlp engineer,78656,EUR,EN,CT,Germany,M,South Korea,50,"Kubernetes, R, Azure, Deep Learning, Tableau",PhD,0,finance,2025-02-08,2025-04-15,536,9.8,Predictive Systems
AI04222,ai product manager,103033,EUR,MI,FL,Netherlands,M,Netherlands,100,"Hadoop, Python, Scala, Docker",Master,3,gaming,2025-01-07,2025-02-05,891,5.6,Algorithmic Solutions
AI04223,robotics engineer,79039,EUR,EN,CT,Germany,L,Germany,100,"SQL, Azure, NLP, Scala, AWS",PhD,1,finance,2024-07-25,2024-09-25,749,8.7,Smart Analytics
AI04224,computer vision engineer,116902,USD,MI,FL,Singapore,M,Singapore,0,"Kubernetes, SQL, Statistics, Computer Vision, Scala",PhD,3,healthcare,2024-03-12,2024-04-30,1838,6.1,Quantum Computing Inc
AI04225,ai product manager,99330,USD,SE,FL,South Korea,M,South Korea,0,"Python, SQL, Tableau, Hadoop",Associate,9,transportation,2024-07-11,2024-08-31,2083,7.4,Techcorp Inc
AI04226,nlp engineer,194333,USD,EX,FT,Ireland,L,Ireland,100,"Java, Spark, Hadoop, GCP",Bachelor,15,media,2024-04-24,2024-05-17,1400,7.5,Future Systems
AI04227,machine learning engineer,81417,EUR,MI,FL,Netherlands,M,Netherlands,0,"GCP, Hadoop, Tableau, Azure",Associate,3,education,2024-04-29,2024-06-09,587,6.6,Datavision Ltd
AI04228,ai specialist,83404,USD,SE,CT,China,S,Switzerland,0,"Computer Vision, Linux, Docker, SQL",Associate,9,finance,2024-11-06,2024-12-03,1807,10.0,Machine Intelligence Group
AI04229,machine learning researcher,45890,USD,EN,FL,Ireland,S,Ireland,100,"Scala, Mathematics, NLP",PhD,0,consulting,2024-12-03,2025-01-13,1041,5.3,Machine Intelligence Group
AI04230,computer vision engineer,116459,USD,MI,PT,Denmark,M,Netherlands,100,"Computer Vision, SQL, Scala, Deep Learning",Associate,3,education,2024-06-01,2024-06-15,788,5.1,Autonomous Tech
AI04231,ai product manager,110968,USD,MI,FT,Switzerland,M,Switzerland,0,"Scala, Java, Computer Vision, Statistics, PyTorch",Associate,3,real estate,2024-05-15,2024-06-07,2014,5.2,Deeptech Ventures
AI04232,ai software engineer,124750,USD,MI,FL,Norway,L,Norway,100,"Linux, Python, Tableau, TensorFlow, Scala",Bachelor,2,consulting,2024-12-30,2025-02-06,2070,5.3,Cognitive Computing
AI04233,data engineer,86941,EUR,MI,CT,Germany,L,United Kingdom,50,"AWS, PyTorch, Mathematics, Azure, Statistics",Bachelor,3,gaming,2024-09-11,2024-10-29,635,6.9,Future Systems
AI04234,research scientist,113343,USD,MI,CT,Norway,S,United Kingdom,50,"TensorFlow, SQL, Statistics, Python, AWS",Associate,4,manufacturing,2025-02-04,2025-04-17,1338,8.3,Future Systems
AI04235,computer vision engineer,86838,USD,SE,FL,Israel,M,Israel,50,"Hadoop, SQL, Git",Bachelor,9,transportation,2024-07-29,2024-08-31,867,9.8,Techcorp Inc
AI04236,nlp engineer,68496,USD,MI,PT,China,M,Israel,100,"Data Visualization, Hadoop, Kubernetes, Python, TensorFlow",PhD,4,healthcare,2025-01-15,2025-03-17,1573,7.6,Ai Innovations
AI04237,robotics engineer,146612,USD,SE,FT,Australia,M,Australia,100,"Hadoop, Git, Mathematics, AWS",Bachelor,5,media,2024-01-08,2024-03-10,2044,7.7,Quantum Computing Inc
AI04238,computer vision engineer,114523,EUR,MI,FL,Netherlands,M,Netherlands,0,"SQL, Spark, Deep Learning, NLP",Associate,2,consulting,2024-02-16,2024-04-16,2102,8.7,Algorithmic Solutions
AI04239,autonomous systems engineer,103575,USD,SE,FT,India,L,India,100,"SQL, Linux, Statistics, Java",PhD,6,technology,2024-09-04,2024-10-16,1265,7.4,Neural Networks Co
AI04240,machine learning engineer,56994,USD,EN,FL,India,L,India,100,"Python, PyTorch, Java",Master,0,transportation,2024-03-11,2024-04-18,2278,7.2,Smart Analytics
AI04241,robotics engineer,202089,GBP,EX,PT,United Kingdom,M,Denmark,0,"Scala, Computer Vision, Git, R",PhD,11,media,2024-12-11,2025-02-08,2373,9.5,Datavision Ltd
AI04242,data analyst,130978,GBP,SE,CT,United Kingdom,M,United Kingdom,100,"Kubernetes, Linux, PyTorch",Bachelor,9,gaming,2024-08-04,2024-10-13,1655,7.9,Algorithmic Solutions
AI04243,ai research scientist,134078,USD,EX,PT,Ireland,M,Ireland,0,"Data Visualization, Python, GCP, Scala",PhD,19,consulting,2024-03-29,2024-05-08,2133,9.9,Ai Innovations
AI04244,autonomous systems engineer,127746,GBP,SE,FT,United Kingdom,S,South Korea,50,"SQL, Kubernetes, Python, Spark",Associate,6,gaming,2024-03-09,2024-04-07,2448,8.7,Techcorp Inc
AI04245,principal data scientist,169855,USD,SE,FT,United States,M,United States,100,"TensorFlow, Python, Tableau",PhD,7,technology,2025-01-19,2025-02-13,879,8.4,Future Systems
AI04246,machine learning engineer,142721,USD,EX,CT,Finland,M,Canada,100,"Java, AWS, Hadoop, Azure",Master,14,transportation,2024-11-19,2025-01-14,844,6.6,Machine Intelligence Group
AI04247,research scientist,201686,GBP,EX,FT,United Kingdom,S,United Kingdom,0,"Python, Docker, Statistics, Data Visualization",Bachelor,13,technology,2024-07-05,2024-08-11,517,6.5,Ai Innovations
AI04248,head of ai,127417,EUR,EX,FT,Germany,S,Germany,0,"PyTorch, MLOps, SQL, Data Visualization, TensorFlow",Bachelor,18,gaming,2024-12-02,2024-12-28,1953,7.3,Digital Transformation Llc
AI04249,research scientist,139002,USD,EX,PT,Finland,M,Finland,0,"Linux, Deep Learning, TensorFlow",Master,14,retail,2024-06-08,2024-08-01,1832,6.9,Datavision Ltd
AI04250,robotics engineer,66556,USD,MI,CT,Israel,M,Israel,50,"PyTorch, GCP, Hadoop, Spark, Statistics",PhD,3,education,2025-02-04,2025-04-06,1870,5.4,Predictive Systems
AI04251,data analyst,56922,USD,EN,CT,Israel,L,Israel,50,"Linux, Python, Kubernetes",Associate,0,transportation,2024-02-02,2024-03-04,1436,7.6,Advanced Robotics
AI04252,machine learning researcher,132935,USD,SE,PT,Denmark,S,Denmark,100,"Python, Data Visualization, TensorFlow, Java, Statistics",Bachelor,9,manufacturing,2024-02-25,2024-04-24,900,5.2,Neural Networks Co
AI04253,robotics engineer,128003,USD,SE,FT,Australia,L,Australia,50,"Linux, Hadoop, Git",Associate,7,manufacturing,2024-09-23,2024-11-16,1072,7.4,Cloud Ai Solutions
AI04254,ml ops engineer,115164,USD,SE,PT,Austria,L,Austria,0,"Hadoop, Python, Kubernetes, GCP",Master,6,real estate,2024-10-01,2024-11-14,1678,6.4,Ai Innovations
AI04255,head of ai,156665,EUR,SE,FT,France,L,France,100,"Deep Learning, SQL, Data Visualization",Associate,6,government,2024-02-15,2024-03-03,1140,5.2,Predictive Systems
AI04256,robotics engineer,163282,USD,EX,CT,Japan,L,Japan,100,"AWS, PyTorch, TensorFlow, Deep Learning, Kubernetes",Master,19,retail,2024-09-27,2024-10-12,1044,8.3,Predictive Systems
AI04257,ai product manager,170509,USD,SE,CT,Norway,M,Finland,100,"MLOps, Linux, SQL, TensorFlow, Computer Vision",Associate,9,manufacturing,2024-01-22,2024-03-19,2289,9.9,Advanced Robotics
AI04258,robotics engineer,133754,USD,EX,FL,Japan,S,Japan,100,"AWS, Mathematics, Data Visualization",Associate,13,healthcare,2024-09-17,2024-11-07,2142,5.6,Cloud Ai Solutions
AI04259,ai specialist,37142,USD,EN,FT,Finland,S,Finland,0,"Scala, NLP, SQL",Associate,1,automotive,2024-07-12,2024-08-20,2084,6.1,Algorithmic Solutions
AI04260,computer vision engineer,137662,EUR,SE,FL,Germany,M,Germany,100,"Linux, Hadoop, MLOps, PyTorch, Java",Bachelor,7,retail,2024-06-26,2024-07-29,1794,6.2,Techcorp Inc
AI04261,computer vision engineer,71271,USD,EN,FT,Sweden,L,Sweden,100,"Python, Scala, Git",Associate,0,energy,2024-07-25,2024-09-08,848,5.8,Predictive Systems
AI04262,ai architect,160162,USD,EX,FT,United States,M,Switzerland,0,"Computer Vision, TensorFlow, Git, Docker, NLP",Bachelor,14,telecommunications,2024-09-25,2024-10-30,869,5.9,Smart Analytics
AI04263,ai consultant,144584,GBP,EX,FT,United Kingdom,M,United Kingdom,0,"PyTorch, NLP, Tableau, Hadoop",Master,15,media,2024-06-11,2024-07-30,803,6.9,Deeptech Ventures
AI04264,ai research scientist,142644,EUR,SE,FL,Germany,L,Germany,0,"Python, Spark, Linux, NLP",PhD,9,finance,2024-10-27,2024-11-28,1025,8.3,Advanced Robotics
AI04265,machine learning engineer,212400,USD,SE,FT,Switzerland,M,Switzerland,100,"MLOps, PyTorch, Azure, Hadoop",Associate,7,real estate,2024-04-15,2024-06-12,993,5.3,Cloud Ai Solutions
AI04266,ai consultant,271706,USD,EX,FT,Norway,S,Norway,100,"Java, Docker, Azure, R",Bachelor,13,technology,2024-07-03,2024-09-02,778,7.4,Deeptech Ventures
AI04267,nlp engineer,145552,USD,EX,FT,South Korea,S,South Korea,50,"Kubernetes, Statistics, Python, GCP, Spark",Associate,11,transportation,2024-01-07,2024-03-14,801,8.0,Machine Intelligence Group
AI04268,ai architect,111730,USD,SE,CT,Sweden,M,Sweden,50,"R, NLP, SQL",PhD,7,consulting,2024-07-27,2024-09-27,1582,5.4,Datavision Ltd
AI04269,research scientist,91334,USD,EN,FT,Norway,M,Norway,50,"Java, Hadoop, Scala",Associate,0,education,2024-08-18,2024-09-11,1070,7.6,Digital Transformation Llc
AI04270,ai specialist,147669,USD,EX,CT,Finland,M,Finland,0,"Linux, Data Visualization, NLP, GCP, Docker",Master,11,finance,2024-11-08,2024-12-27,531,5.4,Ai Innovations
AI04271,robotics engineer,57994,USD,EN,CT,Ireland,L,Ireland,50,"GCP, Git, R",PhD,0,gaming,2024-07-26,2024-09-16,2336,5.6,Machine Intelligence Group
AI04272,ai research scientist,70385,EUR,EN,PT,Germany,S,United Kingdom,100,"AWS, Python, Tableau, Data Visualization, Mathematics",Bachelor,0,manufacturing,2025-04-10,2025-06-02,2182,8.5,Machine Intelligence Group
AI04273,ai product manager,183624,USD,SE,PT,United States,L,United States,100,"Scala, Linux, MLOps",PhD,7,government,2024-08-22,2024-10-24,1627,8.0,Techcorp Inc
AI04274,autonomous systems engineer,79220,USD,SE,CT,Finland,M,Denmark,0,"PyTorch, TensorFlow, Kubernetes, Computer Vision",PhD,5,media,2024-09-06,2024-11-03,2069,8.9,Digital Transformation Llc
AI04275,principal data scientist,150208,USD,EX,FL,Austria,L,Austria,100,"Python, NLP, R",PhD,14,healthcare,2024-01-10,2024-01-28,760,9.9,Quantum Computing Inc
AI04276,ml ops engineer,87517,USD,SE,FT,Israel,L,Israel,100,"Java, Python, Spark, Azure, Computer Vision",Master,7,government,2024-06-30,2024-09-03,1560,8.8,Algorithmic Solutions
AI04277,ai architect,63250,USD,EN,PT,South Korea,L,Singapore,50,"MLOps, GCP, Linux, Python, Docker",PhD,1,energy,2024-10-13,2024-11-04,2202,8.5,Advanced Robotics
AI04278,data analyst,161808,USD,SE,PT,Switzerland,S,Netherlands,0,"SQL, Scala, Git, Azure, Spark",PhD,6,gaming,2024-07-13,2024-07-31,549,8.5,Neural Networks Co
AI04279,robotics engineer,64676,EUR,EN,FT,Germany,S,France,100,"Java, Kubernetes, Data Visualization, GCP",PhD,0,automotive,2024-07-31,2024-10-03,2321,9.0,Cognitive Computing
AI04280,ai architect,290386,USD,EX,PT,Sweden,L,Sweden,50,"Spark, Java, Tableau, Deep Learning, R",PhD,10,real estate,2024-02-18,2024-04-14,1836,5.0,Neural Networks Co
AI04281,machine learning researcher,195026,USD,EX,FL,Singapore,S,Japan,100,"PyTorch, Deep Learning, R, Computer Vision, GCP",Bachelor,18,manufacturing,2024-10-05,2024-12-04,926,7.5,Techcorp Inc
AI04282,machine learning researcher,48056,USD,EN,PT,China,M,China,0,"MLOps, PyTorch, Hadoop, Mathematics",Master,0,telecommunications,2024-11-21,2025-01-18,1376,8.8,Ai Innovations
AI04283,ai research scientist,108083,GBP,SE,FL,United Kingdom,S,United Kingdom,0,"Kubernetes, Scala, Data Visualization, Hadoop, Mathematics",PhD,9,media,2024-03-03,2024-03-26,819,6.2,Predictive Systems
AI04284,computer vision engineer,65824,USD,EN,CT,Australia,M,Australia,100,"Statistics, Tableau, AWS",Master,0,telecommunications,2025-04-05,2025-05-21,1332,5.9,Future Systems
AI04285,autonomous systems engineer,50472,USD,MI,CT,China,S,China,50,"Tableau, Git, Python",Master,2,technology,2024-10-22,2024-11-24,1262,6.3,Datavision Ltd
AI04286,head of ai,95565,USD,MI,FT,Denmark,M,Denmark,100,"Azure, Git, Kubernetes, MLOps, SQL",Associate,4,media,2025-03-22,2025-04-16,2202,8.7,Algorithmic Solutions
AI04287,ai architect,62288,EUR,EN,PT,Netherlands,M,Netherlands,50,"NLP, Git, Docker, SQL",Associate,0,retail,2024-09-10,2024-10-29,1607,7.3,Advanced Robotics
AI04288,head of ai,97857,USD,SE,FT,Israel,M,China,50,"Hadoop, PyTorch, NLP, Computer Vision",Associate,9,manufacturing,2024-04-20,2024-05-06,628,7.2,Cloud Ai Solutions
AI04289,research scientist,208249,USD,EX,PT,Sweden,S,Sweden,0,"Python, Tableau, GCP",PhD,16,finance,2024-09-24,2024-11-30,1219,8.2,Future Systems
AI04290,ai product manager,54457,USD,EN,PT,South Korea,M,United States,100,"Spark, Java, Python, TensorFlow, Statistics",PhD,0,technology,2024-05-20,2024-07-02,1952,8.0,Algorithmic Solutions
AI04291,ai research scientist,85210,EUR,MI,PT,France,L,Canada,100,"SQL, Computer Vision, MLOps, PyTorch, Data Visualization",Master,3,energy,2024-07-04,2024-08-11,1637,8.0,Quantum Computing Inc
AI04292,robotics engineer,107679,USD,SE,CT,Singapore,S,Singapore,100,"Data Visualization, Deep Learning, SQL",Associate,6,telecommunications,2025-04-04,2025-06-01,670,6.4,Algorithmic Solutions
AI04293,research scientist,92786,USD,SE,CT,South Korea,S,South Korea,100,"PyTorch, Python, Hadoop, Java",Master,9,transportation,2024-12-25,2025-01-16,874,6.1,Machine Intelligence Group
AI04294,computer vision engineer,44279,USD,EN,FT,Canada,S,Canada,50,"Kubernetes, Computer Vision, Azure, GCP, Python",Master,0,automotive,2025-03-09,2025-04-10,1295,9.9,Predictive Systems
AI04295,ai specialist,43387,USD,EN,FT,Austria,M,Austria,50,"Git, Kubernetes, MLOps",Associate,0,real estate,2025-02-01,2025-04-07,1819,9.7,Machine Intelligence Group
AI04296,data engineer,51745,USD,EN,PT,China,M,China,100,"Deep Learning, PyTorch, Kubernetes, Azure, Mathematics",Master,0,healthcare,2024-02-02,2024-03-01,1665,7.1,Datavision Ltd
AI04297,research scientist,245721,USD,EX,FL,Norway,M,Norway,50,"Python, Computer Vision, PyTorch, GCP, Mathematics",Associate,16,manufacturing,2025-03-03,2025-04-01,661,5.8,Ai Innovations
AI04298,autonomous systems engineer,200850,USD,EX,FT,Canada,M,Canada,50,"TensorFlow, Python, Statistics, Deep Learning, R",Master,18,consulting,2024-07-02,2024-07-23,2236,6.2,Smart Analytics
AI04299,nlp engineer,162681,EUR,SE,CT,Netherlands,L,Netherlands,100,"PyTorch, Linux, Computer Vision, GCP, Data Visualization",PhD,7,transportation,2024-05-26,2024-07-06,1279,6.1,Digital Transformation Llc
AI04300,data scientist,80252,USD,MI,CT,India,L,India,100,"Java, R, Tableau, Kubernetes, Spark",Bachelor,2,retail,2025-04-01,2025-06-11,1853,10.0,Techcorp Inc
AI04301,ai research scientist,137061,USD,SE,PT,Australia,S,Australia,50,"Java, PyTorch, NLP",PhD,5,education,2024-02-13,2024-03-16,1971,6.9,Future Systems
AI04302,research scientist,83972,USD,SE,PT,Japan,S,Japan,100,"TensorFlow, Python, PyTorch, Azure, AWS",Bachelor,7,energy,2024-11-15,2024-12-28,1785,6.2,Neural Networks Co
AI04303,data scientist,230689,USD,EX,FT,Denmark,L,United States,0,"Tableau, SQL, Linux",Master,19,real estate,2024-08-06,2024-10-04,1972,6.5,Machine Intelligence Group
AI04304,ai research scientist,55665,USD,EN,PT,Canada,L,Canada,100,"MLOps, Tableau, Azure, Linux, Python",Bachelor,0,healthcare,2024-06-03,2024-06-24,1693,8.4,Smart Analytics
AI04305,data analyst,336904,USD,EX,CT,United States,L,United States,0,"Python, TensorFlow, Data Visualization, PyTorch",Master,16,automotive,2024-03-02,2024-04-27,2075,8.3,Predictive Systems
AI04306,ml ops engineer,186132,GBP,EX,FT,United Kingdom,M,United Kingdom,50,"Scala, Deep Learning, MLOps, Computer Vision",PhD,19,technology,2024-11-17,2024-12-31,823,8.2,Deeptech Ventures
AI04307,ai research scientist,181837,EUR,EX,CT,Germany,S,Germany,50,"Linux, GCP, PyTorch",Bachelor,14,retail,2024-07-07,2024-08-01,870,9.2,Neural Networks Co
AI04308,ai consultant,117079,EUR,SE,FT,Germany,S,Germany,50,"Java, PyTorch, Azure, Deep Learning, Git",Associate,7,technology,2024-06-16,2024-07-05,975,8.4,Predictive Systems
AI04309,machine learning researcher,52992,EUR,EN,FT,France,S,France,0,"Kubernetes, Azure, NLP",PhD,1,finance,2025-04-19,2025-05-08,1083,5.2,Future Systems
AI04310,autonomous systems engineer,66792,USD,EN,FT,Canada,S,Canada,50,"Python, Linux, TensorFlow, MLOps",Bachelor,0,automotive,2024-06-05,2024-07-29,1000,9.9,Future Systems
AI04311,ai research scientist,79685,USD,EN,PT,United States,S,United States,0,"Python, Mathematics, AWS, Computer Vision, Statistics",Bachelor,0,automotive,2024-10-23,2024-12-01,1342,9.4,Datavision Ltd
AI04312,principal data scientist,135346,EUR,SE,FT,Netherlands,L,Netherlands,0,"R, Scala, Computer Vision, Hadoop",Associate,8,media,2024-08-02,2024-09-22,1582,6.7,Algorithmic Solutions
AI04313,ai architect,70438,USD,MI,FT,Finland,M,India,50,"Tableau, Azure, Kubernetes, NLP",Associate,2,consulting,2024-03-31,2024-04-26,1647,6.6,Cognitive Computing
AI04314,ml ops engineer,213820,USD,EX,FT,United States,M,United States,0,"Statistics, SQL, AWS, MLOps, R",Associate,10,transportation,2024-03-14,2024-05-12,2241,5.7,Quantum Computing Inc
AI04315,ai product manager,139192,USD,MI,FL,Switzerland,S,Austria,100,"Kubernetes, Linux, Mathematics",Associate,3,energy,2024-07-20,2024-08-07,635,9.4,Machine Intelligence Group
AI04316,ml ops engineer,55724,GBP,EN,CT,United Kingdom,S,United Kingdom,100,"Tableau, Data Visualization, Scala, Hadoop, NLP",PhD,1,government,2024-12-21,2025-01-22,1163,7.6,Machine Intelligence Group
AI04317,data analyst,48405,USD,EN,FL,Ireland,L,Ireland,50,"PyTorch, Python, Scala, Git",Master,1,government,2024-04-21,2024-06-08,1600,6.6,Cloud Ai Solutions
